0,1,2,3,4
0,1,2,3,4
-0.9893999999999323,-80.54552443367493,"(0, 0)","[ 952.65999057  208.48        119.34        371.6           0.
    0.            0.            4.90642737    2.2626896    -2.23422578
   63.33141829   66.85310882   46.80007079   86.22468621  149.6241693
 -100.7078341    10.02111296   52.24687557   22.08564363]",[-0.89859533 -0.89859533 -0.89859533]
-2.939399999999921,-73.24869129342085,"(1, 1)","[ 952.65948536  208.48        119.34        371.6           0.
    0.            0.            4.90642737    2.2626896    -2.23422578
   63.33141829   66.85310882   46.80007079   86.22468621  149.6241693
 -100.7078341    10.02111296   52.24687557   22.08564363]",[-0.89859533 -0.89859533 -0.89859533]
0,1,2,3,4
-0.9893999999999323,-73.24869129342085,"(0, 0)","[ 116.44461057  202.86        118.22        357.23          0.
    7.            0.            4.27882795    2.24022685   -3.61732775
   57.9969291    63.93671781   42.35322027   44.20322864  129.5202403
 -211.4145755     2.48575428   52.24687557   35.20566485]",[ 0.822199  0.822199 -1.      ]
-2.939399999999921,-80.482630569067,"(1, 1)","[ 116.44410536  202.86        118.22        357.23          0.
    7.            0.            4.27882795    2.24022685   -3.61732775
   57.9969291    63.93671781   42.35322027   44.20322864  129.5202403
 -211.4145755     2.48575428   52.24687557   35.20566485]",[ 0.822199  0.822199 -1.      ]
0,1,2,3,4
-0.9893999999999323,-80.482630569067,"(0, 0)","[ 943.15707057  202.9         117.49        359.75          0.
    0.            0.            3.74154832    2.13886455   -4.4587059
   58.02296259   62.10982714   43.3300655    35.50328202   98.03035825
 -212.2132367     2.48575428   40.61520114   37.01164241]",[-0.7366734 -0.7366734 -0.7366734]
-2.939399999999921,-84.69289704069132,"(1, 1)","[ 943.15656536  202.9         117.49        359.75          0.
    0.            0.            3.74154832    2.13886455   -4.4587059
   58.02296259   62.10982714   43.3300655    35.50328202   98.03035825
 -212.2132367     2.48575428   40.61520114   37.01164241]",[-0.7366734 -0.7366734 -0.7366734]
0,1,2,3,4
-0.9893999999999323,-84.69289704069132,"(0, 0)","[ 571.19324374  200.72        117.26        354.13          1.15981221
    1.15981221    0.            3.10406088    2.01672755   -5.51541293
   56.06387362   61.53673441   41.69985283  -18.44175538   72.86391133
 -242.3301622    10.79808098   23.16398572   42.90973985]",[ 0.11598122  0.11598122 -1.        ]
-2.939399999999921,-124.48975970109916,"(1, 1)","[ 571.19273852  200.72        117.26        354.13          1.15981221
    1.15981221    0.            3.10406088    2.01672755   -5.51541293
   56.06387362   61.53673441   41.69985283  -18.44175538   72.86391133
 -242.3301622    10.79808098   23.16398572   42.90973985]",[ 0.11598122  0.11598122 -1.        ]
0,1,2,3,4
-0.9893999999999323,-124.48975970109916,"(0, 0)","[  99.49439342  197.18        118.46        354.67          0.
    7.15981221    0.            2.28683783    1.99378001   -6.23738667
   53.05469409   63.36138732   41.91706501  -74.13995927   92.54986856
 -207.2838767    19.33925771   33.24939779   42.90973985]",[-0.79425895  1.         -0.79425895]
-2.939399999999921,-125.63649149597154,"(1, 1)","[  99.49388821  197.18        118.46        354.67          0.
    7.15981221    0.            2.28683783    1.99378001   -6.23738667
   53.05469409   63.36138732   41.91706501  -74.13995927   92.54986856
 -207.2838767    19.33925771   33.24939779   42.90973985]",[-0.79425895  1.         -0.79425895]
0,1,2,3,4
-0.9893999999999323,-125.63649149597154,"(0, 0)","[ 7.06375460e+02  1.85720000e+02  1.15900000e+02  3.37370000e+02
  0.00000000e+00  2.03159547e+00  0.00000000e+00  7.06314492e-01
  1.74886350e+00 -8.11201126e+00  4.49711217e+01  5.73565768e+01
  3.73100847e+01 -2.19593459e+02  4.98713015e+01 -2.55697182e+02
  3.60351814e+01  2.68464635e+01  5.21309639e+01]",[-0.5128217 -0.5128217 -0.5128217]
-2.939399999999921,-145.28114064045883,"(1, 1)","[ 7.06374955e+02  1.85720000e+02  1.15900000e+02  3.37370000e+02
  0.00000000e+00  2.03159547e+00  0.00000000e+00  7.06314492e-01
  1.74886350e+00 -8.11201126e+00  4.49711217e+01  5.73565768e+01
  3.73100847e+01 -2.19593459e+02  4.98713015e+01 -2.55697182e+02
  3.60351814e+01  2.68464635e+01  5.21309639e+01]",[-0.5128217 -0.5128217 -0.5128217]
0,1,2,3,4
-0.9893999999999323,-145.28114064045883,"(0, 0)","[ 1.02800603e+01  1.88660000e+02  1.17010000e+02  3.43040000e+02
  0.00000000e+00  8.03159547e+00  0.00000000e+00 -3.05506518e-01
  1.62559429e+00 -9.03598196e+00  4.71097775e+01  5.90953909e+01
  3.95622186e+01 -1.87454639e+02  6.10658495e+01 -2.05018070e+02
  3.53709058e+01  3.18317156e+01  5.21309639e+01]",[-0.8165525  1.        -0.8165525]
-2.939399999999921,-146.1257588690815,"(1, 1)","[ 1.02795551e+01  1.88660000e+02  1.17010000e+02  3.43040000e+02
  0.00000000e+00  8.03159547e+00  0.00000000e+00 -3.05506518e-01
  1.62559429e+00 -9.03598196e+00  4.71097775e+01  5.90953909e+01
  3.95622186e+01 -1.87454639e+02  6.10658495e+01 -2.05018070e+02
  3.53709058e+01  3.18317156e+01  5.21309639e+01]",[-0.8165525  1.        -0.8165525]
0,1,2,3,4
-0.9893999999999323,-146.1257588690815,"(0, 0)","[ 9.49117269e+02  1.90920000e+02  1.17660000e+02  3.45640000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.14477320e-01
  1.56234241e+00 -9.44950907e+00  4.86953684e+01  6.00814201e+01
  4.05749165e+01 -1.58227868e+02  6.59240431e+01 -1.68873651e+02
  2.90918997e+01  3.46647620e+01  4.52693971e+01]",[-0.8077184 -0.8077184 -0.8077184]
-2.939399999999921,-186.94768886908133,"(1, 1)","[ 9.49116764e+02  1.90920000e+02  1.17660000e+02  3.45640000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -9.14477320e-01
  1.56234241e+00 -9.44950907e+00  4.86953684e+01  6.00814201e+01
  4.05749165e+01 -1.58227868e+02  6.59240431e+01 -1.68873651e+02
  2.90918997e+01  3.46647620e+01  4.52693971e+01]",[-0.8077184 -0.8077184 -0.8077184]
0,1,2,3,4
-0.9893999999999323,-186.94768886908133,"(0, 0)","[ 120.33646555  190.08        119.84        353.81          0.
    7.03682518    0.           -1.44817835    1.66888475   -9.01407295
   48.14046151   63.1623111    43.64450123 -139.1995405   104.5035196
 -108.6076049    26.88564138   45.00035246   27.70881386]",[ 0.5594686   0.70368254 -1.        ]
-2.939399999999921,-213.57353886313507,"(1, 1)","[ 120.33596033  190.08        119.84        353.81          0.
    7.03682518    0.           -1.44817835    1.66888475   -9.01407295
   48.14046151   63.1623111    43.64450123 -139.1995405   104.5035196
 -108.6076049    26.88564138   45.00035246   27.70881386]",[ 0.5594562   0.70368254 -1.        ]
0,1,2,3,4
-0.9893999999999323,-213.57353886313507,"(0, 0)","[ 962.78630199  189.          119.07        355.02          0.
    0.            0.           -1.93597057    1.67191497   -8.47367059
   47.42171223   61.42994816   44.0869971  -151.3810954    93.40239259
  -81.06970815   30.55633836   45.00035246   20.6430385 ]",[-0.9408597 -0.9408597 -0.9408597]
-2.939399999999921,-174.26079464454722,"(1, 1)","[ 962.78579678  189.          119.07        355.02          0.
    0.            0.           -1.93597057    1.67191497   -8.47367059
   47.42171223   61.42994816   44.0869971  -151.3810954    93.40239259
  -81.06970815   30.55633836   45.00035246   20.6430385 ]",[-0.9408597 -0.9408597 -0.9408597]
0,1,2,3,4
-0.9893999999999323,-174.26079464454722,"(0, 0)","[   9.27374199  183.09        119.84        352.79          0.
    8.            0.           -2.76753461    1.71666041   -8.13160412
   43.72603331   62.49410028   43.43675801 -207.020567    100.156067
  -86.47264619   40.49863459   48.23035513   21.48606098]",[ 1.         1.        -0.8508397]
-2.939399999999921,-168.1732146445471,"(1, 1)","[   9.27323678  183.09        119.84        352.79          0.
    8.            0.           -2.76753461    1.71666041   -8.13160412
   43.72603331   62.49410028   43.43675801 -207.020567    100.156067
  -86.47264619   40.49863459   48.23035513   21.48606098]",[ 1.         1.        -0.8508397]
0,1,2,3,4
-0.9893999999999323,-168.1732146445471,"(0, 0)","[ 967.03502199  186.6         120.55        358.75          0.
    0.            0.           -3.10750605    1.78879247   -7.29549388
   46.29735024   63.45585037   45.65292941 -144.8165413   109.1962681
  -52.25386017   29.33910423   49.76400826   11.80840285]",[-0.96713805 -0.96713805 -0.96713805]
-2.939399999999921,-180.51321464454725,"(1, 1)","[ 967.03451678  186.6         120.55        358.75          0.
    0.            0.           -3.10750605    1.78879247   -7.29549388
   46.29735024   63.45585037   45.65292941 -144.8165413   109.1962681
  -52.25386017   29.33910423   49.76400826   11.80840285]",[-0.96713805 -0.96713805 -0.96713805]
0,1,2,3,4
-0.9893999999999323,-180.51321464454725,"(0, 0)","[   1.67062199  182.78        120.01        352.78          0.
    8.            0.           -3.6431816     1.78184418   -7.03352154
   44.03219526   62.20092427   43.87175917 -152.7332603   104.4683221
  -70.61560506   32.7038655    50.66617324   16.42110393]",[ 1.          1.         -0.69160783]
-2.939399999999921,-182.41321464454734,"(1, 1)","[   1.67011678  182.78        120.01        352.78          0.
    8.            0.           -3.6431816     1.78184418   -7.03352154
   44.03219526   62.20092427   43.87175917 -152.7332603   104.4683221
  -70.61560506   32.7038655    50.66617324   16.42110393]",[ 1.          1.         -0.69160783]
0,1,2,3,4
-0.9893999999999323,-182.41321464454734,"(0, 0)","[ 623.59571469  179.66        118.43        350.55          0.
    2.81253529    0.           -4.27024158    1.63005455   -6.9260102
   42.28422264   58.68789627   43.2201653  -168.6260851    64.08663444
  -97.3366429    39.49398258   31.14015706   29.72694063]",[-0.5187465 -0.5187465 -0.5187465]
-2.939399999999921,-189.1732146445471,"(1, 1)","[ 623.59520947  179.66        118.43        350.55          0.
    2.81253529    0.           -4.27024158    1.63005455   -6.9260102
   42.28422264   58.68789627   43.2201653  -168.6260851    64.08663444
  -97.3366429    39.49398258   31.14015706   29.72694063]",[-0.5187465 -0.5187465 -0.5187465]
0,1,2,3,4
-0.9893999999999323,-189.1732146445471,"(0, 0)","[  30.85356469  178.97        119.51        354.9           0.
    7.81253529    0.           -4.7679069     1.57870878   -6.41584023
   41.90365319   60.27441429   44.8723887  -143.4672433    78.15642168
  -47.67531542   34.59374259   32.49298083   11.88916593]",[-1.          0.90301514 -1.        ]
-2.939399999999921,-219.4232146445471,"(1, 1)","[  30.85305947  178.97        119.51        354.9           0.
    7.81253529    0.           -4.7679069     1.57870878   -6.41584023
   41.90365319   60.27441429   44.8723887  -143.4672433    78.15642168
  -47.67531542   34.59374259   32.49298083   11.88916593]",[-1.          0.90301514 -1.        ]
0,1,2,3,4
-0.9893999999999323,-219.4232146445471,"(0, 0)","[ 963.59598062  178.23        118.17        354.88          0.
    0.            0.           -5.16251184    1.41359504   -5.94461487
   41.48936906   57.44296465   44.86617918 -134.3333565    66.83080518
  -44.72990508   35.66577038   35.38397602   11.88916593]",[-1. -1. -1.]
-2.939399999999921,-179.978638322969,"(1, 1)","[ 963.59547541  178.23        118.17        354.88          0.
    0.            0.           -5.16251184    1.41359504   -5.94461487
   41.48936906   57.44296465   44.86617918 -134.3333565    66.83080518
  -44.72990508   35.66577038   35.38397602   11.88916593]",[-1. -1. -1.]
0,1,2,3,4
-0.9893999999999323,-179.978638322969,"(0, 0)","[  17.29062062  177.38        117.01        348.8           0.
    8.            0.           -5.48064948    1.17558747   -5.99269055
   41.00761939   55.12400571   42.99509102 -129.12156       1.22553148
  -77.08904802   38.56155129   12.91439523   22.69060499]",[ 1.         1.        -0.8627546]
-2.939399999999921,-180.82672575546803,"(1, 1)","[  17.29011541  177.38        117.01        348.8           0.
    8.            0.           -5.48064948    1.17558747   -5.99269055
   41.00761939   55.12400571   42.99509102 -129.12156       1.22553148
  -77.08904802   38.56155129   12.91439523   22.69060499]",[ 1.         1.        -0.8627546]
0,1,2,3,4
-0.9893999999999323,-180.82672575546803,"(0, 0)","[ 952.43454062  178.3         116.74        349.87          0.
    0.            0.           -5.59405476    0.95417883   -5.87670779
   41.76473605   54.5933353    43.42463338 -113.9373933   -15.15531055
  -69.3124314    38.56155129   12.91439523   22.69060499]",[-1. -1. -1.]
-2.939399999999921,-177.62876877868223,"(1, 1)","[ 952.43403541  178.3         116.74        349.87          0.
    0.            0.           -5.59405476    0.95417883   -5.87670779
   41.76473605   54.5933353    43.42463338 -113.9373933   -15.15531055
  -69.3124314    38.56155129   12.91439523   22.69060499]",[-1. -1. -1.]
0,1,2,3,4
-0.9893999999999323,-177.62876877868223,"(0, 0)","[  17.58062062  175.07        114.71        341.61          0.
    8.            0.           -5.87681896    0.60789937   -6.37778446
   39.90466922   50.79038101   40.95988818 -115.8876314   -93.06324518
 -100.9450157    41.22075088    0.74015972   29.99447051]",[-0.9152434  1.        -0.9152434]
-2.939399999999921,-178.4549963033919,"(1, 1)","[  17.58011541  175.07        114.71        341.61          0.
    8.            0.           -5.87681896    0.60789937   -6.37778446
   39.90466922   50.79038101   40.95988818 -115.8876314   -93.06324518
 -100.9450157    41.22075088    0.74015972   29.99447051]",[-0.9152434  1.        -0.9152434]
0,1,2,3,4
-0.9893999999999323,-178.4549963033919,"(0, 0)","[ 9.34342941e+02  1.73300000e+02  1.14620000e+02  3.38890000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.17258214e+00
  3.22490683e-01 -6.91466464e+00  3.89219987e+01  5.06286299e+01
  4.01829441e+01 -1.18744416e+02 -1.11840045e+02 -1.30744159e+02
  4.79824660e+01  5.97633228e+00  3.98659241e+01]",[-1. -1. -1.]
-2.939399999999921,-184.47446630339175,"(1, 1)","[ 9.34342435e+02  1.73300000e+02  1.14620000e+02  3.38890000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.17258214e+00
  3.22490683e-01 -6.91466464e+00  3.89219987e+01  5.06286299e+01
  4.01829441e+01 -1.18744416e+02 -1.11840045e+02 -1.30744159e+02
  4.79824660e+01  5.97633228e+00  3.98659241e+01]",[-1. -1. -1.]
0,1,2,3,4
-0.9893999999999323,-184.47446630339175,"(0, 0)","[ 1.64659806e+01  1.79640000e+02  1.16850000e+02  3.44620000e+02
  0.00000000e+00  8.00000000e+00  0.00000000e+00 -5.82820764e+00
  2.73096518e-01 -6.79940365e+00  4.40292217e+01  5.43546727e+01
  4.25574522e+01 -8.78555850e+01 -5.06024011e+01 -8.61383634e+01
  4.09677873e+01  2.83207649e+00  2.68126300e+01]",[-0.74165297  1.         -0.74165297]
-2.939399999999921,-185.3588063033917,"(1, 1)","[ 1.64654754e+01  1.79640000e+02  1.16850000e+02  3.44620000e+02
  0.00000000e+00  8.00000000e+00  0.00000000e+00 -5.82820764e+00
  2.73096518e-01 -6.79940365e+00  4.40292217e+01  5.43546727e+01
  4.25574522e+01 -8.78555850e+01 -5.06024011e+01 -8.61383634e+01
  4.09677873e+01  2.83207649e+00  2.68126300e+01]",[-0.74165297  1.         -0.74165297]
0,1,2,3,4
-0.9893999999999323,-185.3588063033917,"(0, 0)","[ 9.50331181e+02  1.82540000e+02  1.18120000e+02  3.48750000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.26064119e+00
  3.32595716e-01 -6.30215469e+00  4.61595223e+01  5.62977864e+01
  4.42087795e+01 -5.56423597e+01  1.40209824e+01 -7.67437657e+01
  2.39940184e+01  1.19029961e+01  3.37235060e+01]",[-0.9322017 -0.9322017 -0.9322017]
-2.939399999999921,-186.85179276503095,"(1, 1)","[ 9.50330675e+02  1.82540000e+02  1.18120000e+02  3.48750000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -5.26064119e+00
  3.32595716e-01 -6.30215469e+00  4.61595223e+01  5.62977864e+01
  4.42087795e+01 -5.56423597e+01  1.40209824e+01 -7.67437657e+01
  2.39940184e+01  1.19029961e+01  3.37235060e+01]",[-0.9322017 -0.9322017 -0.9322017]
0,1,2,3,4
-0.9893999999999323,-186.85179276503095,"(0, 0)","[  4.42622062 185.22       119.43       350.64         0.
   8.           0.          -4.54222713   0.47992306  -5.68998351
  48.04980518  58.196692    44.95786217 -44.30786809  77.58044378
 -48.25207268  22.52696702  20.82359885  33.72350604]",[-1.          0.99694026 -1.        ]
-2.939399999999921,-187.55651387403975,"(1, 1)","[  4.42571541 185.22       119.43       350.64         0.
   8.           0.          -4.54222713   0.47992306  -5.68998351
  48.04980518  58.196692    44.95786217 -44.30786809  77.58044378
 -48.25207268  22.52696702  20.82359885  33.72350604]",[-1.          0.99694026 -1.        ]
0,1,2,3,4
-0.9893999999999323,-187.55651387403975,"(0, 0)","[ 7.58567182e+02  1.90150000e+02  1.21110000e+02  3.53700000e+02
  0.00000000e+00  1.67917728e+00  0.00000000e+00 -3.53432749e+00
  7.23898346e-01 -4.90141653e+00  5.13033188e+01  6.04751023e+01
  4.61684155e+01 -1.04122074e+01  1.53929483e+02 -1.73918897e+01
  4.72818328e+00  3.01168872e+01  2.71769971e+01]",[-0.6320823 -0.6320823 -0.6320823]
-2.939399999999921,-175.65842387403973,"(1, 1)","[ 7.58566676e+02  1.90150000e+02  1.21110000e+02  3.53700000e+02
  0.00000000e+00  1.67917728e+00  0.00000000e+00 -3.53432749e+00
  7.23898346e-01 -4.90141653e+00  5.13033188e+01  6.04751023e+01
  4.61684155e+01 -1.04122074e+01  1.53929483e+02 -1.73918897e+01
  4.72818328e+00  3.01168872e+01  2.71769971e+01]",[-0.6320823 -0.6320823 -0.6320823]
0,1,2,3,4
-0.9893999999999323,-175.65842387403973,"(0, 0)","[ 31.1805217  192.58       122.66       353.8          0.
   7.67917728   0.          -2.51053913   1.03044425  -4.2197596
  52.81025781  62.42950422  46.20841047  18.26983326 218.7100688
  -4.46797634   3.30325924  39.34257823  23.41542298]",[-0.20319432  1.         -0.7102653 ]
-2.939399999999921,-176.52063985234747,"(1, 1)","[ 31.18001649 192.58       122.66       353.8          0.
   7.67917728   0.          -2.51053913   1.03044425  -4.2197596
  52.81025781  62.42950422  46.20841047  18.26983326 218.7100688
  -4.46797634   3.30325924  39.34257823  23.41542298]",[-0.20321798  1.         -0.7102653 ]
0,1,2,3,4
-0.9893999999999323,-176.52063985234747,"(0, 0)","[811.21585422 194.81       123.23       349.33         0.
   1.31348228   0.          -1.50192388   1.30434267  -3.99419066
  54.15702023  63.12319015  44.67361819  32.95143746 238.6902191
 -29.10794581   4.72943767  44.23077501  29.143     ]",[-0.6365695 -0.6365695 -0.6365695]
-2.939399999999921,-168.32685537335863,"(1, 1)","[811.21534901 194.81       123.23       349.33         0.
   1.31348228   0.          -1.50192388   1.30434267  -3.99419066
  54.15702023  63.12319015  44.67361819  32.95143746 238.6902191
 -29.10794581   4.72943767  44.23077501  29.143     ]",[-0.6365695 -0.6365695 -0.6365695]
0,1,2,3,4
-0.9893999999999323,-168.32685537335863,"(0, 0)","[ 71.09647422 194.19       122.03       347.03         0.
   7.31348228   0.          -0.744041     1.40834465  -3.95542081
  53.7161021   60.68305952  43.89752797  33.38624019 160.3278377
 -63.88232701   4.16895532  31.22431135  34.31208783]",[ 1.         1.        -0.5798021]
-2.939399999999921,-169.2493627079533,"(1, 1)","[ 71.09596901 194.19       122.03       347.03         0.
   7.31348228   0.          -0.744041     1.40834465  -3.95542081
  53.7161021   60.68305952  43.89752797  33.38624019 160.3278377
 -63.88232701   4.16895532  31.22431135  34.31208783]",[ 1.         1.        -0.5798021]
0,1,2,3,4
-0.9893999999999323,-169.2493627079533,"(0, 0)","[ 9.62668253e+02  1.94150000e+02  1.21860000e+02  3.48860000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44969903e-01
  1.46021691e+00 -3.73398664e+00  5.36869303e+01  6.03412146e+01
  4.46884316e+01  4.30870208e+01  1.35945521e+02 -5.12681982e+01
  6.21523298e+00  2.97967608e+01  3.43120878e+01]",[-0.8555124 -0.8555124 -0.8555124]
-2.939399999999921,-171.1894534024857,"(1, 1)","[ 9.62667748e+02  1.94150000e+02  1.21860000e+02  3.48860000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.44969903e-01
  1.46021691e+00 -3.73398664e+00  5.36869303e+01  6.03412146e+01
  4.46884316e+01  4.30870208e+01  1.35945521e+02 -5.12681982e+01
  6.21523298e+00  2.97967608e+01  3.43120878e+01]",[-0.8555124 -0.8555124 -0.8555124]
0,1,2,3,4
-0.9893999999999323,-171.1894534024857,"(0, 0)","[ 1.08795233e+02  1.92740000e+02  1.22000000e+02  3.47160000e+02
  0.00000000e+00  7.00000000e+00  0.00000000e+00  2.13561241e-01
  1.49538502e+00 -3.65355831e+00  5.26443889e+01  6.05306339e+01
  4.40911026e+01  2.90827178e+01  1.19861821e+02 -4.55560429e+01
  2.72075011e+00  2.56704091e+01  3.40816328e+01]",[ 1.        1.       -0.390235]
-2.939399999999921,-172.06943540290342,"(1, 1)","[ 1.08794728e+02  1.92740000e+02  1.22000000e+02  3.47160000e+02
  0.00000000e+00  7.00000000e+00  0.00000000e+00  2.13561241e-01
  1.49538502e+00 -3.65355831e+00  5.26443889e+01  6.05306339e+01
  4.40911026e+01  2.90827178e+01  1.19861821e+02 -4.55560429e+01
  2.72075011e+00  2.56704091e+01  3.40816328e+01]",[ 1.        1.       -0.390235]
0,1,2,3,4
-0.9893999999999323,-172.06943540290342,"(0, 0)","[ 9.61941233e+02  1.93890000e+02  1.21450000e+02  3.54900000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.83765856e-01
  1.46202232e+00 -2.93147277e+00  5.34077680e+01  5.93780603e+01
  4.74024110e+01  5.04538672e+01  1.03318475e+02  2.43391858e+01
  9.86003977e-01  2.56704091e+01  2.02830389e+01]",[-0.72885084 -0.72885084 -0.72885084]
-2.939399999999921,-163.51691540290335,"(1, 1)","[ 9.61940728e+02  1.93890000e+02  1.21450000e+02  3.54900000e+02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.83765856e-01
  1.46202232e+00 -2.93147277e+00  5.34077680e+01  5.93780603e+01
  4.74024110e+01  5.04538672e+01  1.03318475e+02  2.43391858e+01
  9.86003977e-01  2.56704091e+01  2.02830389e+01]",[-0.72885084 -0.72885084 -0.72885084]
0,1,2,3,4
-0.9893999999999323,-163.51691540290335,"(0, 0)","[110.94108316 198.45       123.43       373.96         0.
   7.           0.           1.23092029   1.57717094  -0.8118733
  56.2975484   62.06789824  54.29783087  97.17377102 154.305311
 229.8740279   13.87615511  38.70555694   7.28978929]",[-0.7011874   1.         -0.70118976]
-2.939399999999921,-164.42384540290334,"(1, 1)","[110.94057795 198.45       123.43       373.96         0.
   7.           0.           1.23092029   1.57717094  -0.8118733
  56.2975484   62.06789824  54.29783087  97.17377102 154.305311
 229.8740279   13.87615511  38.70555694   7.28978929]",[-0.7011874   1.         -0.70118976]
0,1,2,3,4
-0.9893999999999323,-164.42384540290334,"(0, 0)","[9.74087073e+02 1.97870000e+02 1.24680000e+02 3.68560000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.67765473e+00
 1.74912874e+00 4.27264439e-01 5.58418291e+01 6.36402664e+01
 5.22887507e+01 1.05009059e+02 1.62623633e+02 2.48959049e+02
 1.38761551e+01 3.87055569e+01 1.26522639e+01]",[-1. -1. -1.]
-2.939399999999921,-160.10726540290318,"(1, 1)","[9.74086568e+02 1.97870000e+02 1.24680000e+02 3.68560000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.67765473e+00
 1.74912874e+00 4.27264439e-01 5.58418291e+01 6.36402664e+01
 5.22887507e+01 1.05009059e+02 1.62623633e+02 2.48959049e+02
 1.38761551e+01 3.87055569e+01 1.26522639e+01]",[-1. -1. -1.]
0,1,2,3,4
-0.9893999999999323,-160.10726540290318,"(0, 0)","[100.45431316 199.46       124.92       374.88         0.
   7.           0.           2.13537937   1.88306572   1.89738929
  56.832785    63.93718094  54.33448723 118.5234387  167.2214827
 235.5251364   15.59583783  44.55725281  12.65226385]",[ 1.        1.       -0.884385]
-2.939399999999921,-161.01590540290317,"(1, 1)","[100.45380795 199.46       124.92       374.88         0.
   7.           0.           2.13537937   1.88306572   1.89738929
  56.832785    63.93718094  54.33448723 118.5234387  167.2214827
 235.5251364   15.59583783  44.55725281  12.65226385]",[ 1.        1.       -0.884385]
0,1,2,3,4
-0.9893999999999323,-161.01590540290317,"(0, 0)","[389.88507775 198.78       124.73       371.84         0.
   4.6807518    0.           2.41541573   1.95138596   2.78506671
  56.27407475  63.51242923  53.1994354  117.8275395  148.9810274
 204.3522196   16.18400919  44.55725281  13.04691568]",[-0.23192483 -0.23192483 -0.23192483]
-2.939399999999921,-161.66993540290298,"(1, 1)","[389.88457254 198.78       124.73       371.84         0.
   4.6807518    0.           2.41541573   1.95138596   2.78506671
  56.27407475  63.51242923  53.1994354  117.8275395  148.9810274
 204.3522196   16.18400919  44.55725281  13.04691568]",[-0.23192483 -0.23192483 -0.23192483]
0,1,2,3,4
-0.9893999999999323,-161.66993540290298,"(0, 0)","[ 15.32088775 198.58       124.14       373.99         0.
   7.6807518    0.           2.59133691   1.93560968   3.62031179
  56.1062549   62.18536631  53.90395314 112.5500626  118.9748903
 182.7739873   16.18400919  38.9251586   13.04691568]",[ 1.         1.        -0.9696236]
-2.939399999999921,-163.02643540290296,"(1, 1)","[ 15.32038254 198.58       124.14       373.99         0.
   7.6807518    0.           2.59133691   1.93560968   3.62031179
  56.1062549   62.18536631  53.90395314 112.5500626  118.9748903
 182.7739873   16.18400919  38.9251586   13.04691568]",[ 1.         1.        -0.9696236]
0,1,2,3,4
-0.9893999999999323,-163.02643540290296,"(0, 0)","[967.85592774 195.57       123.16       369.32         0.
   0.           0.           2.45952203   1.82301447   3.86091336
  53.61684741  60.03010843  52.14028872  83.82485561  87.91634547
 141.6282097    6.0504679   29.41908668   6.08109508]",[-1. -1. -1.]
-2.939399999999921,-163.85903540290292,"(1, 1)","[967.85542253 195.57       123.16       369.32         0.
   0.           0.           2.45952203   1.82301447   3.86091336
  53.61684741  60.03010843  52.14028872  83.82485561  87.91634547
 141.6282097    6.0504679   29.41908668   6.08109508]",[-1. -1. -1.]
0,1,2,3,4
-0.9893999999999323,-163.85903540290292,"(0, 0)","[104.87380774 199.8        123.59       374.94         0.
   7.           0.           2.66565542   1.74832575   4.45373894
  56.42742188  60.64916542  54.01342384 101.2688358   80.37918818
 154.1420505   11.03311989  29.32156906  11.42783369]",[-0.83928454  1.         -0.857924  ]
-2.939399999999921,-160.46981540290278,"(1, 1)","[104.87330253 199.8        123.59       374.94         0.
   7.           0.           2.66565542   1.74832575   4.45373894
  56.42742188  60.64916542  54.01342384 101.2688358   80.37918818
 154.1420505   11.03311989  29.32156906  11.42783369]",[-0.83928525  1.         -0.857924  ]
0,1,2,3,4
-0.9893999999999323,-160.46981540290278,"(0, 0)","[9.69138678e+02 1.99740000e+02 1.23940000e+02 3.64020000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.79199178e+00
 1.69780524e+00 3.99633746e+00 5.63772947e+01 6.11557446e+01
 5.00740993e+01 1.02020872e+02 8.53918322e+01 7.45437308e+01
 1.26925645e+01 3.15810503e+01 9.36378070e-01]",[-0.76378715 -0.76378715 -0.76378715]
-2.939399999999921,-161.97581540290275,"(1, 1)","[9.69138173e+02 1.99740000e+02 1.23940000e+02 3.64020000e+02
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.79199178e+00
 1.69780524e+00 3.99633746e+00 5.63772947e+01 6.11557446e+01
 5.00740993e+01 1.02020872e+02 8.53918322e+01 7.45437308e+01
 1.26925645e+01 3.15810503e+01 9.36378070e-01]",[-0.76378715 -0.76378715 -0.76378715]
0,1,2,3,4
