0,1,2,3,4,5
0,1,2,3,4,5
1,-9.225622259418742,1542.1164385352567,"(0, 0)","[   2.75229068  117.31999969   38.04999924 1944.69995117  211.28999329
  122.09333038  166.67554188    0.            0.            0.
    0.           15.97232274   16.6412621    15.74696013   15.43340302
   15.91700244   61.61372626   64.97492331   60.97282807   61.99418239
   64.02985416   49.67452974   83.45560394   52.45777382   50.14676037
   62.67679505   12.74173562   27.83331464   11.53557757   12.74173562
   17.62244364]",[ 0.9280833 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,1185.4308806475565,"(0, 0)","[   2.75229068  117.31999969   38.04999924 1944.69995117  211.28999329
  122.09333038  166.67554188    0.            0.            0.
    0.           15.97232274   16.6412621    15.74696013   15.43340302
   15.91700244   61.61372626   64.97492331   60.97282807   61.99418239
   64.02985416   49.67452974   83.45560394   52.45777382   50.14676037
   62.67679505   12.74173562   27.83331464   11.53557757   12.74173562
   17.62244364]",[ 0.9280833 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,1185.4308806475565,"(0, 0)","[   2.75229068  113.48999786   37.29999924 1954.19995117  205.36999512
  123.77999878  166.67554188    0.            0.            0.
    0.           15.05218083   13.55530449   12.14409614   13.43009359
   13.47052687   61.3318003    61.85378907   58.01220739   58.60521279
   61.4686464    39.71093784   61.34205975   35.21339296   26.09920008
   50.4338668    11.38318884   21.99045547   14.96472782   11.38318884
   17.61056742]",[ 0.6861141 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,1507.5318231143501,"(0, 0)","[   2.75229068  113.48999786   37.29999924 1954.19995117  205.36999512
  123.77999878  166.67554188    0.            0.            0.
    0.           15.05218083   13.55530449   12.14409614   13.43009359
   13.47052687   61.3318003    61.85378907   58.01220739   58.60521279
   61.4686464    39.71093784   61.34205975   35.21339296   26.09920008
   50.4338668    11.38318884   21.99045547   14.96472782   11.38318884
   17.61056742]",[ 0.6861141 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,1507.5318231143501,"(0, 0)","[   2.75229068  112.           37.33000183 1937.80004883  204.02999878
  124.23999786  166.67554188    0.            0.            0.
    0.           10.62351046    3.68686297    3.27951931    7.45959346
    4.7372512    57.24352437   54.53614802   55.4993283    52.43172842
   52.04435738   -7.3879085   -73.4096414   -58.10309622  -75.01698513
 -136.73419598    6.73630869    6.43253306    3.32064516    5.25772477
   14.32216366]",[ 0.78090715 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,1462.9458104700207,"(0, 0)","[   2.75229068  112.           37.33000183 1937.80004883  204.02999878
  124.23999786  166.67554188    0.            0.            0.
    0.           10.62351046    3.68686297    3.27951931    7.45959346
    4.7372512    57.24352437   54.53614802   55.4993283    52.43172842
   52.04435738   -7.3879085   -73.4096414   -58.10309622  -75.01698513
 -136.73419598    6.73630869    6.43253306    3.32064516    5.25772477
   14.32216366]",[ 0.78090715 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,1462.9458104700207,"(0, 0)","[ 2.75229068e+00  1.15360001e+02  3.72599983e+01  1.95309998e+03
  2.05410004e+02  1.39873337e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.19035230e+00
 -4.50306303e+00 -5.57946315e+00 -1.08229563e-01 -2.47042601e+00
  5.12469393e+01  4.84885974e+01  4.95774423e+01  5.20191145e+01
  4.89504038e+01 -1.02883438e+02 -1.57562605e+02 -1.35694309e+02
 -1.16682810e+02 -1.43172347e+02  9.22991555e+00  2.21121805e+01
  1.88346150e+01  1.29124941e+01  1.84602866e+01]",[ 0.73588264 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,1793.796862828025,"(0, 0)","[ 2.75229068e+00  1.15360001e+02  3.72599983e+01  1.95309998e+03
  2.05410004e+02  1.39873337e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.19035230e+00
 -4.50306303e+00 -5.57946315e+00 -1.08229563e-01 -2.47042601e+00
  5.12469393e+01  4.84885974e+01  4.95774423e+01  5.20191145e+01
  4.89504038e+01 -1.02883438e+02 -1.57562605e+02 -1.35694309e+02
 -1.16682810e+02 -1.43172347e+02  9.22991555e+00  2.21121805e+01
  1.88346150e+01  1.29124941e+01  1.84602866e+01]",[ 0.73588264 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,1793.796862828025,"(0, 0)","[   2.75229068  115.54000092   38.27999878 1956.30004883  208.77999878
  149.91999817  166.67554188    0.            0.            0.
    0.           -7.66401766  -11.22251131   -9.46321016   -9.05963915
  -10.91748386   46.71014921   47.73704377   51.89516638   47.07474055
   45.22614044 -140.72276419 -140.65093053  -53.06586914 -147.2967698
 -169.84483483   14.51331153   14.92993227    4.14742946   17.05802604
   20.16174447]",[ 0.8061103 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,1802.1311485752994,"(0, 0)","[   2.75229068  115.54000092   38.27999878 1956.30004883  208.77999878
  149.91999817  166.67554188    0.            0.            0.
    0.           -7.66401766  -11.22251131   -9.46321016   -9.05963915
  -10.91748386   46.71014921   47.73704377   51.89516638   47.07474055
   45.22614044 -140.72276419 -140.65093053  -53.06586914 -147.2967698
 -169.84483483   14.51331153   14.92993227    4.14742946   17.05802604
   20.16174447]",[ 0.8061103 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,1802.1311485752994,"(0, 0)","[ 2.75229068e+00  1.12129997e+02  4.01599998e+01  1.96019995e+03
  2.05050003e+02  1.47253326e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.43128197e+00
  9.12957250e-01  1.89731153e+00 -3.26619453e+00 -8.94654707e-01
  5.49587794e+01  5.57963073e+01  5.47491038e+01  5.62932685e+01
  5.59451079e+01  6.36036832e+00  4.34033502e+01  2.88518931e+01
  5.98746423e+01  5.77484300e+01  1.54399937e+01  1.93412958e+01
  1.63245074e+01  2.28970546e+01  2.32258717e+01]",[ 1.       -0.996768 -0.996768 -0.996768 -0.996768]
1,-27.637545193496408,1610.8698452331337,"(0, 0)","[ 2.75229068e+00  1.12129997e+02  4.01599998e+01  1.96019995e+03
  2.05050003e+02  1.47253326e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.43128197e+00
  9.12957250e-01  1.89731153e+00 -3.26619453e+00 -8.94654707e-01
  5.49587794e+01  5.57963073e+01  5.47491038e+01  5.62932685e+01
  5.59451079e+01  6.36036832e+00  4.34033502e+01  2.88518931e+01
  5.98746423e+01  5.77484300e+01  1.54399937e+01  1.93412958e+01
  1.63245074e+01  2.28970546e+01  2.32258717e+01]",[ 1.       -0.996768 -0.996768 -0.996768 -0.996768]
0,1,2,3,4,5
1,-9.225622259418742,1610.8698452331337,"(0, 0)","[   2.75229068  110.33999634   40.97000122 1940.          202.91000366
  141.14332581  166.67554188    0.            0.            0.
    0.            2.28633857    7.83313687    6.86665699    6.36754502
    8.15791905   53.85456034   54.09911254   52.8109639    60.83555019
   57.66796961   20.59787907   69.34819733   12.64680221  138.26147607
  114.91387306   16.32450738   21.24010977    7.13631094   36.26950034
   32.58400502]",[ 0.82606417 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,1992.1411645852531,"(0, 0)","[   2.75229068  110.33999634   40.97000122 1940.          202.91000366
  141.14332581  166.67554188    0.            0.            0.
    0.            2.28633857    7.83313687    6.86665699    6.36754502
    8.15791905   53.85456034   54.09911254   52.8109639    60.83555019
   57.66796961   20.59787907   69.34819733   12.64680221  138.26147607
  114.91387306   16.32450738   21.24010977    7.13631094   36.26950034
   32.58400502]",[ 0.82606417 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,1992.1411645852531,"(0, 0)","[ 2.75229068e+00  1.06839996e+02  4.11100006e+01  1.95209998e+03
  2.00389999e+02  1.47383331e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.02765921e+00
  4.69880621e+00  3.24598488e+00  4.35811902e+00  3.95087402e+00
  5.07947696e+01  5.47013536e+01  5.06668891e+01  5.23485974e+01
  5.26602717e+01 -5.42358660e+00  7.26125529e+01  2.71909069e+01
 -1.12062507e+01  2.35340457e+01  4.87333256e+00  9.88737965e+00
  1.83901650e-01  1.48222923e+00  2.06023897e+00]",[ 0.92183214 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,2245.070332943298,"(0, 0)","[ 2.75229068e+00  1.06839996e+02  4.11100006e+01  1.95209998e+03
  2.00389999e+02  1.47383331e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.02765921e+00
  4.69880621e+00  3.24598488e+00  4.35811902e+00  3.95087402e+00
  5.07947696e+01  5.47013536e+01  5.06668891e+01  5.23485974e+01
  5.26602717e+01 -5.42358660e+00  7.26125529e+01  2.71909069e+01
 -1.12062507e+01  2.35340457e+01  4.87333256e+00  9.88737965e+00
  1.83901650e-01  1.48222923e+00  2.06023897e+00]",[ 0.92183214 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,2245.070332943298,"(0, 0)","[ 2.75229068e+00  1.10080002e+02  3.93100014e+01  1.90119995e+03
  2.02539993e+02  1.49796661e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.55070495e+00
 -1.70532481e+00 -4.16213198e+00  1.46901970e+00 -3.22146642e-01
  5.15604017e+01  4.88013150e+01  4.61746769e+01  5.05580223e+01
  4.87679631e+01  4.55804284e+00 -3.09178088e+01 -8.54713808e+01
  5.40285344e+00 -2.69814749e+01  2.90243180e+00  3.63719438e+00
  1.48860910e+01  1.20439929e+00  3.41400202e+00]",[ 1.        -0.7053286 -0.7053286 -0.7053286 -0.7053286]
1,-27.637545193496408,2047.9773185182821,"(0, 0)","[ 2.75229068e+00  1.10080002e+02  3.93100014e+01  1.90119995e+03
  2.02539993e+02  1.49796661e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.55070495e+00
 -1.70532481e+00 -4.16213198e+00  1.46901970e+00 -3.22146642e-01
  5.15604017e+01  4.88013150e+01  4.61746769e+01  5.05580223e+01
  4.87679631e+01  4.55804284e+00 -3.09178088e+01 -8.54713808e+01
  5.40285344e+00 -2.69814749e+01  2.90243180e+00  3.63719438e+00
  1.48860910e+01  1.20439929e+00  3.41400202e+00]",[ 1.        -0.7053286 -0.7053286 -0.7053286 -0.7053286]
0,1,2,3,4,5
1,-9.225622259418742,2047.9773185182821,"(0, 0)","[   2.75229068  111.80999756   39.59999847 1898.59997559  207.41999817
  141.41000366  166.67554188    0.            0.            0.
    0.           -6.40915968  -12.89489175  -15.05285087   -8.40506481
   -9.36753459   45.502232     41.08077803   42.1140588    44.93726078
   46.0724076  -141.28190672 -159.43487676 -175.18428219 -109.89699654
  -85.89399208   29.52145282   27.70647524   32.55122321   24.94278589
   15.95001196]",[ 0.7323148 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,2218.402907492262,"(0, 0)","[   2.75229068  111.80999756   39.59999847 1898.59997559  207.41999817
  141.41000366  166.67554188    0.            0.            0.
    0.           -6.40915968  -12.89489175  -15.05285087   -8.40506481
   -9.36753459   45.502232     41.08077803   42.1140588    44.93726078
   46.0724076  -141.28190672 -159.43487676 -175.18428219 -109.89699654
  -85.89399208   29.52145282   27.70647524   32.55122321   24.94278589
   15.95001196]",[ 0.7323148 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,2218.402907492262,"(0, 0)","[   2.75229068  107.12000275   39.93000031 1859.90002441  200.58999634
  126.78666687  166.67554188    0.            0.            0.
    0.          -14.16901712  -13.64358427  -12.79777811  -13.46053562
  -13.43251684   47.13819713   45.01465063   46.81242535   46.88340022
   45.68822513  -95.95154825 -102.73627704  -86.52222438  -81.97320141
  -98.81764819   14.67552551   17.4407743    17.4407743    13.51462985
   15.9965529 ]",[ 1.         -0.97238714 -0.97238714 -0.97238714 -0.97238714]
1,-27.637545193496408,2401.7457492310896,"(0, 0)","[   2.75229068  107.12000275   39.93000031 1859.90002441  200.58999634
  126.78666687  166.67554188    0.            0.            0.
    0.          -14.16901712  -13.64358427  -12.79777811  -13.46053562
  -13.43251684   47.13819713   45.01465063   46.81242535   46.88340022
   45.68822513  -95.95154825 -102.73627704  -86.52222438  -81.97320141
  -98.81764819   14.67552551   17.4407743    17.4407743    13.51462985
   15.9965529 ]",[ 1.         -0.97238714 -0.97238714 -0.97238714 -0.97238714]
0,1,2,3,4,5
1,-9.225622259418742,2401.7457492310896,"(0, 0)","[   2.75229068  108.22000122   40.31000137 1868.30004883  203.19000244
  129.26333618  166.67554188    0.            0.            0.
    0.          -12.41418704  -10.32027913  -11.22082369  -11.58235922
  -10.53274426   46.03915589   46.03597075   43.85043401   46.87201865
   47.44441689  -75.15850063  -64.00201225  -91.12620762  -73.2816897
  -53.59705711   14.58698934   15.61270948   24.29774235   16.11628984
   10.7615046 ]",[ 0.5046451 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,2529.6695328142923,"(0, 0)","[   2.75229068  108.22000122   40.31000137 1868.30004883  203.19000244
  129.26333618  166.67554188    0.            0.            0.
    0.          -12.41418704  -10.32027913  -11.22082369  -11.58235922
  -10.53274426   46.03915589   46.03597075   43.85043401   46.87201865
   47.44441689  -75.15850063  -64.00201225  -91.12620762  -73.2816897
  -53.59705711   14.58698934   15.61270948   24.29774235   16.11628984
   10.7615046 ]",[ 0.5046451 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,2529.6695328142923,"(0, 0)","[   2.75229068  112.27999878   40.25       1857.69995117  207.82000732
  135.77999878  166.67554188    0.            0.            0.
    0.          -11.37943471   -9.28804037   -9.91077594  -10.13303686
   -9.01551047   44.80930505   45.18790027   44.22998125   47.55300476
   47.60842897  -85.44115753  -68.72049794  -97.19874549  -50.97775588
  -43.86374326   24.29774235   21.8335012    28.87940761   17.07808969
   16.05339251]",[ 1.        -0.5903045 -0.5903045 -0.5903045 -0.5903045]
1,-27.637545193496408,2659.259156240176,"(0, 0)","[   2.75229068  112.27999878   40.25       1857.69995117  207.82000732
  135.77999878  166.67554188    0.            0.            0.
    0.          -11.37943471   -9.28804037   -9.91077594  -10.13303686
   -9.01551047   44.80930505   45.18790027   44.22998125   47.55300476
   47.60842897  -85.44115753  -68.72049794  -97.19874549  -50.97775588
  -43.86374326   24.29774235   21.8335012    28.87940761   17.07808969
   16.05339251]",[ 1.        -0.5903045 -0.5903045 -0.5903045 -0.5903045]
0,1,2,3,4,5
1,-9.225622259418742,2659.259156240176,"(0, 0)","[   2.75229068  114.95999908   40.59999847 1872.80004883  209.44000244
  140.3999939   166.67554188    0.            0.            0.
    0.          -11.22837207  -14.63511347  -13.01455884  -13.66141677
  -14.43528544   42.5233314    42.82431951   46.43930958   39.93801961
   42.25823417 -131.22873229 -143.0446194   -70.81090283 -171.44430286
 -189.71917447   35.13316698   43.31957761   26.10166147   41.26355786
   48.96543069]",[ 0.4230823 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,2925.5239447739405,"(0, 0)","[   2.75229068  114.95999908   40.59999847 1872.80004883  209.44000244
  140.3999939   166.67554188    0.            0.            0.
    0.          -11.22837207  -14.63511347  -13.01455884  -13.66141677
  -14.43528544   42.5233314    42.82431951   46.43930958   39.93801961
   42.25823417 -131.22873229 -143.0446194   -70.81090283 -171.44430286
 -189.71917447   35.13316698   43.31957761   26.10166147   41.26355786
   48.96543069]",[ 0.4230823 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,2925.5239447739405,"(0, 0)","[   2.75229068  114.08999634   39.29000092 1894.30004883  207.25999451
  139.69000244  166.67554188    0.            0.            0.
    0.          -11.75772063   -9.71683657  -10.28878691  -10.22633914
   -9.98958084   46.1373406    44.93754487   43.25515973   47.04953016
   44.98772282  -43.79007352  -74.32018124  -93.45816012  -36.67528667
  -58.42159306   22.52990569   27.65859501   31.40493962   24.20610791
   26.29795472]",[ 1.        -0.4941882 -0.4941882 -0.4941882 -0.4941882]
1,-27.637545193496408,3128.868309326146,"(0, 0)","[   2.75229068  114.08999634   39.29000092 1894.30004883  207.25999451
  139.69000244  166.67554188    0.            0.            0.
    0.          -11.75772063   -9.71683657  -10.28878691  -10.22633914
   -9.98958084   46.1373406    44.93754487   43.25515973   47.04953016
   44.98772282  -43.79007352  -74.32018124  -93.45816012  -36.67528667
  -58.42159306   22.52990569   27.65859501   31.40493962   24.20610791
   26.29795472]",[ 1.        -0.4941882 -0.4941882 -0.4941882 -0.4941882]
0,1,2,3,4,5
1,-9.225622259418742,3128.868309326146,"(0, 0)","[   2.75229068  115.80999756   40.22000122 1887.5         210.33000183
  143.00332642  166.67554188    0.            0.            0.
    0.          -10.09261809   -9.0900936   -10.28046566   -8.9046677
   -8.42209045   44.51853326   43.39626238   41.99636531   46.6612663
   45.57261478  -96.95253567  -97.31270036 -149.28744165  -39.08112304
  -63.10291954   35.30140574   38.37015748   44.44370673   31.53260456
   35.46828365]",[ 0.329486 -1.       -1.       -1.       -1.      ]
1,-27.637545193496408,2978.8600673094807,"(0, 0)","[   2.75229068  115.80999756   40.22000122 1887.5         210.33000183
  143.00332642  166.67554188    0.            0.            0.
    0.          -10.09261809   -9.0900936   -10.28046566   -8.9046677
   -8.42209045   44.51853326   43.39626238   41.99636531   46.6612663
   45.57261478  -96.95253567  -97.31270036 -149.28744165  -39.08112304
  -63.10291954   35.30140574   38.37015748   44.44370673   31.53260456
   35.46828365]",[ 0.329486 -1.       -1.       -1.       -1.      ]
0,1,2,3,4,5
1,-9.225622259418742,2978.8600673094807,"(0, 0)","[ 2.75229068e+00  1.16790001e+02  3.87200012e+01  1.90840002e+03
  2.12460007e+02  1.49386673e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.01514359e+01
 -4.54044816e+00 -2.13387599e+00 -8.91517126e+00 -7.01084053e+00
  4.42755882e+01  5.03523305e+01  5.12206396e+01  4.66178228e+01
  4.84517596e+01 -1.17193096e+02  6.50475050e+01  1.15656371e+02
 -4.90333142e+01  2.00788418e+00  4.25059662e+01  7.82203454e+00
  1.55476560e+00  2.87000910e+01  1.76621758e+01]",[ 0.68761426 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,2822.184651021689,"(0, 0)","[ 2.75229068e+00  1.16790001e+02  3.87200012e+01  1.90840002e+03
  2.12460007e+02  1.49386673e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -1.01514359e+01
 -4.54044816e+00 -2.13387599e+00 -8.91517126e+00 -7.01084053e+00
  4.42755882e+01  5.03523305e+01  5.12206396e+01  4.66178228e+01
  4.84517596e+01 -1.17193096e+02  6.50475050e+01  1.15656371e+02
 -4.90333142e+01  2.00788418e+00  4.25059662e+01  7.82203454e+00
  1.55476560e+00  2.87000910e+01  1.76621758e+01]",[ 0.68761426 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,2822.184651021689,"(0, 0)","[2.75229068e+00 1.13019997e+02 3.70499992e+01 1.90019995e+03
 2.06190002e+02 1.38363327e+02 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.71226555e+00
 9.64617697e+00 1.32721974e+01 4.84252332e+00 7.63362551e+00
 5.49816584e+01 5.57583056e+01 5.96314203e+01 5.52332067e+01
 5.59679808e+01 1.85722439e+02 1.89479674e+02 2.35871168e+02
 2.19205182e+02 2.07296848e+02 1.41050236e+01 2.23462490e+01
 3.57240428e+01 2.23462490e+01 2.23462490e+01]",[ 0.8689692 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,2900.939454942989,"(0, 0)","[2.75229068e+00 1.13019997e+02 3.70499992e+01 1.90019995e+03
 2.06190002e+02 1.38363327e+02 1.66675542e+02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.71226555e+00
 9.64617697e+00 1.32721974e+01 4.84252332e+00 7.63362551e+00
 5.49816584e+01 5.57583056e+01 5.96314203e+01 5.52332067e+01
 5.59679808e+01 1.85722439e+02 1.89479674e+02 2.35871168e+02
 2.19205182e+02 2.07296848e+02 1.41050236e+01 2.23462490e+01
 3.57240428e+01 2.23462490e+01 2.23462490e+01]",[ 0.8689692 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,2900.939454942989,"(0, 0)","[   2.75229068  116.5          39.22000122 1912.5         210.38000488
  141.89332581  166.67554188    0.            0.            0.
    0.           16.16739438   19.63224537   21.53977476   18.10308999
   18.97753737   59.97648051   58.81282488   61.66898355   59.59607507
   58.46925039  210.87702619  133.47578635  143.42411515  185.10116668
  154.99614787   38.24863982   31.92123454   41.302594     38.24863982
   35.5966696 ]",[ 0.8150773 -1.        -1.        -1.        -1.       ]
1,-27.637545193496408,2824.684682419178,"(0, 0)","[   2.75229068  116.5          39.22000122 1912.5         210.38000488
  141.89332581  166.67554188    0.            0.            0.
    0.           16.16739438   19.63224537   21.53977476   18.10308999
   18.97753737   59.97648051   58.81282488   61.66898355   59.59607507
   58.46925039  210.87702619  133.47578635  143.42411515  185.10116668
  154.99614787   38.24863982   31.92123454   41.302594     38.24863982
   35.5966696 ]",[ 0.8150773 -1.        -1.        -1.        -1.       ]
0,1,2,3,4,5
1,-9.225622259418742,2824.684682419178,"(0, 0)","[   2.75229068  113.16000366   40.66999817 1901.09997559  205.91000366
  137.99333191  166.67554188    0.            0.            0.
    0.           21.34785897   16.59141306   13.53525961   19.74434142
   18.56881129   57.96638057   53.70421138   50.81190167   55.09326203
   55.6677857   121.74880936   55.55171882   24.54564572   77.5439507
   72.14738498   41.76293849   19.38391151    4.79038048   21.28888169
   19.38391151]",[ 1.        -0.8107334 -0.8107334 -0.8107334 -0.8107334]
1,-27.637545193496408,3126.7841020725937,"(0, 0)","[   2.75229068  113.16000366   40.66999817 1901.09997559  205.91000366
  137.99333191  166.67554188    0.            0.            0.
    0.           21.34785897   16.59141306   13.53525961   19.74434142
   18.56881129   57.96638057   53.70421138   50.81190167   55.09326203
   55.6677857   121.74880936   55.55171882   24.54564572   77.5439507
   72.14738498   41.76293849   19.38391151    4.79038048   21.28888169
   19.38391151]",[ 1.        -0.8107334 -0.8107334 -0.8107334 -0.8107334]
0,1,2,3,4,5
1,-9.225622259418742,3126.7841020725937,"(0, 0)","[   2.75229068  115.08000183   39.95000076 1883.59997559  209.83000183
  141.7666626   166.67554188    0.            0.            0.
    0.           11.27961938    7.4270817     7.16220426   10.32567992
    8.46692582   51.41380117   52.1766046    53.45041663   53.31333243
   51.13150849   27.66835955   21.90999142   34.57434649   33.12002583
   21.66150816    7.98981186    6.31371588   12.13383057    9.28354096
    9.28354096]",[ 1.         -0.72961754 -0.72961754 -0.72961754 -0.72961754]
1,-27.637545193496408,3050.9476969596544,"(0, 0)","[   2.75229068  115.08000183   39.95000076 1883.59997559  209.83000183
  141.7666626   166.67554188    0.            0.            0.
    0.           11.27961938    7.4270817     7.16220426   10.32567992
    8.46692582   51.41380117   52.1766046    53.45041663   53.31333243
   51.13150849   27.66835955   21.90999142   34.57434649   33.12002583
   21.66150816    7.98981186    6.31371588   12.13383057    9.28354096
    9.28354096]",[ 1.         -0.72961754 -0.72961754 -0.72961754 -0.72961754]
0,1,2,3,4,5
1,-9.225622259418742,3050.9476969596544,"(0, 0)","[ 2.75229068e+00  1.14970001e+02  4.11899986e+01  1.88859998e+03
  2.10580002e+02  1.41973328e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.51826250e+00
  3.77659203e+00 -2.77943438e-02  5.00712230e+00  4.45041073e+00
  5.04802342e+01  5.15448000e+01  4.50226821e+01  5.21839496e+01
  5.19654966e+01  1.33810772e+01 -2.89156561e+00 -9.59959808e+01
  4.03984242e+01  1.90749760e+01  5.13137305e+00  1.29772334e+01
  1.44047499e+01  2.05153852e+01  1.96532398e+01]",[ 1.        -0.7777945 -0.7777945 -0.7777945 -0.7777945]
1,-27.637545193496408,3304.7110568725075,"(0, 0)","[ 2.75229068e+00  1.14970001e+02  4.11899986e+01  1.88859998e+03
  2.10580002e+02  1.41973328e+02  1.66675542e+02  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  5.51826250e+00
  3.77659203e+00 -2.77943438e-02  5.00712230e+00  4.45041073e+00
  5.04802342e+01  5.15448000e+01  4.50226821e+01  5.21839496e+01
  5.19654966e+01  1.33810772e+01 -2.89156561e+00 -9.59959808e+01
  4.03984242e+01  1.90749760e+01  5.13137305e+00  1.29772334e+01
  1.44047499e+01  2.05153852e+01  1.96532398e+01]",[ 1.        -0.7777945 -0.7777945 -0.7777945 -0.7777945]
0,1,2,3,4,5
1,-9.225622259418742,3304.7110568725075,"(0, 0)","[   2.75229068  116.97000122   40.59999847 1919.5         215.80999756
  144.66667175  166.67554188    0.            0.            0.
    0.           -2.87277647   -7.67114604   -7.86348301   -5.17537646
   -7.09991633   45.32226633   46.7829081    47.17203562   45.12237268
   44.77761648 -137.46428889 -154.63228133 -125.11308259 -175.0348973
 -148.13928152   14.4047499    20.04612223   14.86325665   25.80736529
   15.63066872]",[ 1.        -0.9801692 -0.9801692 -0.9801692 -0.9801692]
1,-27.637545193496408,3205.5389059938934,"(0, 0)","[   2.75229068  116.97000122   40.59999847 1919.5         215.80999756
  144.66667175  166.67554188    0.            0.            0.
    0.           -2.87277647   -7.67114604   -7.86348301   -5.17537646
   -7.09991633   45.32226633   46.7829081    47.17203562   45.12237268
   44.77761648 -137.46428889 -154.63228133 -125.11308259 -175.0348973
 -148.13928152   14.4047499    20.04612223   14.86325665   25.80736529
   15.63066872]",[ 1.        -0.9801692 -0.9801692 -0.9801692 -0.9801692]
0,1,2,3,4,5
1,-9.225622259418742,3205.5389059938934,"(0, 0)","[   2.75229068  124.40000153   39.43000031 1922.5         221.3999939
  147.43333435  166.67554188    0.            0.            0.
    0.           -6.77132379  -11.77899261  -13.49189768   -7.94818453
   -8.98253595   49.78285181   41.41973615   42.23076909   45.5250159
   45.14092399  -90.94567882 -176.74851256 -159.63762212 -124.85807562
 -139.4355907     6.17469334   27.45392995   28.65052486   12.39280373
   15.55743324]",[ 0.87528783 -1.         -1.         -1.         -1.        ]
1,-27.637545193496408,3290.543788408915,"(0, 0)","[   2.75229068  124.40000153   39.43000031 1922.5         221.3999939
  147.43333435  166.67554188    0.            0.            0.
    0.           -6.77132379  -11.77899261  -13.49189768   -7.94818453
   -8.98253595   49.78285181   41.41973615   42.23076909   45.5250159
   45.14092399  -90.94567882 -176.74851256 -159.63762212 -124.85807562
 -139.4355907     6.17469334   27.45392995   28.65052486   12.39280373
   15.55743324]",[ 0.87528783 -1.         -1.         -1.         -1.        ]
0,1,2,3,4,5
1,-9.225622259418742,3290.543788408915,"(0, 0)","[   2.75229068  121.09999847   40.20000076 1888.5         222.86000061
  148.8833313   166.67554188    0.            0.            0.
    0.          -16.4362119   -20.5308689   -20.3637566   -18.71524769
  -19.18163144   39.35213003   39.80559751   42.11369313   39.10162255
   41.76010477 -174.0344275  -142.76791952 -124.26400457 -179.62032538
 -131.522        36.30815015   38.85665948   38.85665948   42.88202507
   34.19597097]",[ 0.96727985 -1.         -1.         -1.         -1.        ]
