0,1,2,3,4
0,1,2,3,4
-0.4711896325225098,-8040.977559313131,"(0,)","[ 1.87613753e+01  8.01942857e+01  8.39000000e+01  1.32560000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.91216933e+00
  1.09549526e+00  1.08695755e+00  6.25082295e+01  5.77954930e+01
  5.70167693e+01  1.13066379e+02  5.00107165e+01 -3.03982263e+01
  4.89511837e+01  7.90971351e+00  1.86813205e+00]",[-0.63809025  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8057.872612485042,"(0,)","[ 1.87613753e+01  8.00771429e+01  8.33000000e+01  1.32960000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.83520535e+00
  9.05287705e-01  9.56268512e-01  6.21913205e+01  5.59206509e+01
  5.74556045e+01  9.54117190e+01  9.75503792e+00 -4.15816568e+01
  4.89511837e+01  3.05025274e-01  8.89781344e-01]",[-1.         0.8501266  0.8501266]
0,1,2,3,4
-0.4711896325225098,-8069.2225548233755,"(0,)","[ 1.87613753e+01  7.92042857e+01  8.36800000e+01  1.33830000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.68436228e+00
  7.76261413e-01  9.12380878e-01  5.98523269e+01  5.68379860e+01
  5.84109576e+01  7.10353992e+01  8.35878305e+00 -2.09925586e+00
  3.36992164e+01  3.05025274e-01  2.25336978e+00]",[-1.          0.82325846  0.82325846]
0,1,2,3,4
-0.4711896325225098,-8096.579550060449,"(0,)","[ 1.87613753e+01  7.96428571e+01  8.45200000e+01  1.34720000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.58197113e+00
  7.33334701e-01  9.38595627e-01  6.06221165e+01  5.87987365e+01
  5.93763296e+01  7.02699841e+01  4.64141527e+01  4.03386225e+01
  3.36992164e+01  1.26371408e+01  7.14934386e+00]",[-1.          0.84783804  0.84783804]
0,1,2,3,4
-0.4711896325225098,-8118.932113370052,"(0,)","[ 1.87613753e+01  7.92842857e+01  8.41100000e+01  1.35880000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.45511799e+00
  6.58639019e-01  1.04097361e+00  5.96546969e+01  5.74802755e+01
  6.06091570e+01  5.73907894e+01  3.36409688e+01  1.22991202e+02
  2.97950521e+01  1.26371408e+01  2.01934401e+01]",[-0.95595527  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8115.631907841316,"(0,)","[ 1.87613753e+01  7.86814286e+01  8.59900000e+01  1.35490000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.29105792e+00
  7.42582412e-01  1.07821023e+00  5.80436776e+01  6.15680673e+01
  5.99761167e+01  2.40834497e+01  7.51565478e+01  4.39913436e+01
  1.54026640e+00  2.65326134e+01  6.31926357e+00]",[-0.9029412  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8141.516832098251,"(0,)","[ 1.87613753e+01  7.77800000e+01  8.64100000e+01  1.35170000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.07589909e+00
  8.33391824e-01  1.06956986e+00  5.57162400e+01  6.24034040e+01
  5.94490728e+01  1.83299156e+01  1.18664121e+02  5.00898903e+01
  1.54026640e+00  3.00054316e+01  6.31926357e+00]",[-0.7882166  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8120.054416634126,"(0,)","[ 1.87613753e+01  7.84314286e+01  8.75700000e+01  1.36670000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  9.47032206e-01
  9.87577069e-01  1.17026962e+00  5.70050800e+01  6.46016882e+01
  6.11064106e+01  2.40858030e+01  1.55706472e+02  1.18160699e+02
  4.17335144e+00  3.93490468e+01  1.36419610e+01]",[-1.         0.5027597  0.5027597]
0,1,2,3,4
-0.4711896325225098,-8113.2535830466795,"(0,)","[ 1.87613753e+01  8.14414286e+01  8.83100000e+01  1.36400000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.07538969e+00
  1.15615438e+00  1.21429058e+00  6.22558938e+01  6.59168291e+01
  6.06448804e+01  9.14886659e+01  1.91512408e+02  1.21681056e+02
  2.84510703e+01  4.44245303e+01  1.46979038e+01]",[-0.828206  1.        1.      ]
0,1,2,3,4
-0.4711896325225098,-8127.592935642153,"(0,)","[ 1.87613753e+01  8.10957143e+01  8.86900000e+01  1.36830000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.13612118e+00
  1.30536845e+00  1.26924386e+00  6.13654481e+01  6.65764843e+01
  6.11285756e+01  8.94870826e+01  1.92377516e+02  1.01162606e+02
  2.96082592e+01  4.54013521e+01  1.35844265e+01]",[-0.8736614  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8144.512705596834,"(0,)","[ 1.87613753e+01  8.05571429e+01  8.90000000e+01  1.38270000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.12779261e+00
  1.43212742e+00  1.41270590e+00  5.99828270e+01  6.71136326e+01
  6.27160606e+01  7.44910604e+01  1.94656070e+02  1.51606920e+02
  2.46766038e+01  4.83720397e+01  2.09284320e+01]",[-1.          0.23715693  0.23715693]
0,1,2,3,4
-0.4711896325225098,-8166.455645343614,"(0,)","[ 1.87613753e+01  8.00128571e+01  8.91900000e+01  1.36900000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.06499624e+00
  1.53027616e+00  1.39971798e+00  5.86024370e+01  6.74453516e+01
  6.02926614e+01  5.42801761e+01  1.85024509e+02  1.19834369e+02
  1.76857461e+01  5.00327215e+01  1.83914747e+01]",[-1.          0.71011233  0.71011233]
0,1,2,3,4
-0.4711896325225098,-8179.090535005747,"(0,)","[ 1.87613753e+01  7.92171429e+01  8.95900000e+01  1.35920000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  9.40184312e-01
  1.62164310e+00  1.29541441e+00  5.66314400e+01  6.81451290e+01
  5.86165787e+01  2.77423467e+01  1.79638362e+02  5.97510175e+01
  5.92614605e+00  5.06992944e+01  1.02578458e+01]",[-0.5194957  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8199.577369436309,"(0,)","[ 1.87613753e+01  8.01457143e+01  9.07300000e+01  1.36490000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  9.05756911e-01
  1.76568680e+00  1.24440262e+00  5.83236018e+01  7.00436027e+01
  5.92973877e+01  3.84662326e+01  1.92241720e+02  6.43526096e+01
  7.56281966e+00  5.71866308e+01  1.02578458e+01]",[-0.5708379  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8224.733708164049,"(0,)","[ 1.87613753e+01  7.90185714e+01  8.94500000e+01  1.36670000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  7.78547330e-01
  1.75631150e+00  1.20461387e+00  5.55994919e+01  6.55088160e+01
  5.95149654e+01  1.30461522e+01  1.58864044e+02  7.52073330e+01
  4.33589074e+00  5.86291470e+01  8.68787972e+00]",[-1.         0.9787677  0.9787677]
0,1,2,3,4
-0.4711896325225098,-8203.703774651705,"(0,)","[ 1.87613753e+01  7.72828571e+01  8.97400000e+01  1.37620000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  5.31547832e-01
  1.75208513e+00  1.23549602e+00  5.17490945e+01  6.60243619e+01
  6.06630325e+01 -3.92619296e+01  1.25516639e+02  1.31742808e+02
  1.21626410e+01  4.51123827e+01  1.56643808e+01]",[-0.89138067  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8244.063553878219,"(0,)","[ 1.87613753e+01  7.77042857e+01  8.97000000e+01  1.38410000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  3.65590414e-01
  1.72561622e+00  1.30863166e+00  5.25740299e+01  6.58838466e+01
  6.15998025e+01 -6.95309801e+01  1.22490132e+02  1.59075227e+02
  2.01190698e+01  4.62226825e+01  2.20792334e+01]",[-0.83448917  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8278.841051015012,"(0,)","[ 1.87613753e+01  7.71482143e+01  8.93600000e+01  1.40510000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.87041550e-01
  1.65809081e+00  1.51853985e+00  5.13750913e+01  6.46735603e+01
  6.39599183e+01 -8.22499136e+01  1.08019351e+02  1.94256649e+02
  2.01190698e+01  4.91341976e+01  2.82809001e+01]",[-1.         0.7269394  0.7269394]
0,1,2,3,4
-0.4711896325225098,-8277.201443871543,"(0,)","[ 1.87613753e+01  7.76371429e+01  8.94100000e+01  1.40820000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  8.40241600e-02
  1.59027927e+00  1.69042188e+00  5.23632036e+01  6.47720093e+01
  6.42950335e+01 -8.67621156e+01  8.50760060e+01  1.84871410e+02
  2.01190698e+01  4.27103587e+01  2.96214279e+01]",[-0.96338606  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8274.2270322527,"(0,)","[ 1.87613753e+01  7.66455714e+01  8.88800000e+01  1.42130000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -7.67447258e-02
  1.47674853e+00  1.91032465e+00  5.02220690e+01  6.28513289e+01
  6.56896857e+01 -1.20586133e+02  7.02243868e+01  2.02326455e+02
  2.42192384e+01  3.24312483e+01  3.45068001e+01]",[-1.         0.7533707  0.7533707]
0,1,2,3,4
-0.4711896325225098,-8285.778120597884,"(0,)","[ 1.87613753e+01  7.61342857e+01  8.85500000e+01  1.41900000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.42614996e-01
  1.34464611e+00  2.04249548e+00  4.91500448e+01  6.16733790e+01
  6.52269382e+01 -1.60233506e+02  5.85347280e+01  1.83980692e+02
  2.91541498e+01  3.24312483e+01  3.56996188e+01]",[-0.76673573  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8309.921694633318,"(0,)","[ 1.87613753e+01  7.65328571e+01  8.69900000e+01  1.40700000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -3.38010620e-01
  1.10137902e+00  2.02704533e+00  5.00105512e+01  5.64954101e+01
  6.28377827e+01 -1.46168082e+02  2.06437581e+01  1.44346938e+02
  2.56473557e+01  1.32381737e+01  3.09643952e+01]",[-0.8139707  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8300.844732424304,"(0,)","[ 1.87613753e+01  7.80557143e+01  8.71200000e+01  1.40010000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.87417327e-01
  9.08604192e-01  1.93679754e+00  5.31445572e+01  5.68080229e+01
  6.14978938e+01 -8.15055841e+01 -4.81380468e+00  1.00237959e+02
  1.71843133e+01  2.63751962e+00  1.05184041e+01]",[-0.5221546  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8307.212951322945,"(0,)","[ 1.87613753e+01  7.96228571e+01  8.82500000e+01  1.40620000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.19489051e-01
  8.37357765e-01  1.89267978e+00  5.60760926e+01  5.94294680e+01
  6.22343533e+01  1.21185313e+01  2.85351106e+01  1.13041550e+02
  4.67231372e+00  1.40989940e+01  1.05184041e+01]",[-1.          0.61472166  0.61472166]
0,1,2,3,4
-0.4711896325225098,-8316.74004789255,"(0,)","[ 1.87613753e+01  7.91785714e+01  8.77800000e+01  1.40210000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.20012109e-02
  7.34502500e-01  1.80383904e+00  5.50656929e+01  5.79169993e+01
  6.14175191e+01 -1.36129717e+00  1.93494994e+01  1.03441430e+02
  4.67231372e+00  1.40989940e+01  1.27514162e+01]",[-0.94000375  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8367.243152937115,"(0,)","[ 1.87613753e+01  7.72385714e+01  9.09700000e+01  1.40460000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.00128957e-01
  9.00020426e-01  1.73362092e+00  5.09211529e+01  6.42968083e+01
  6.17343245e+01 -7.07870173e+01  1.46503223e+02  9.13429134e+01
  1.17723009e+01  4.85651215e+01  1.01699535e+01]",[-1.         0.9677132  0.9677132]
0,1,2,3,4
-0.4711896325225098,-8375.924065043086,"(0,)","[ 1.87613753e+01  7.84385714e+01  9.05900000e+01  1.41670000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -6.44725882e-02
  9.89129679e-01  1.75537457e+00  5.31762448e+01  6.31176610e+01
  6.32453884e+01 -4.89395294e+01  1.15109771e+02  1.17090133e+02
  1.17723009e+01  3.85162395e+01  1.90680489e+01]",[-1.         0.9316188  0.9316188]
0,1,2,3,4
-0.4711896325225098,-8361.989459558943,"(0,)","[ 1.87613753e+01  7.87871429e+01  9.11300000e+01  1.44370000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -7.99568830e-03
  1.09074941e+00  1.96779838e+00  5.38139421e+01  6.40858880e+01
  6.63158306e+01 -3.42510638e+00  1.10488594e+02  1.54805564e+02
  6.93043728e-01  3.85162395e+01  2.98135738e+01]",[-0.6059241  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8387.450618173036,"(0,)","[ 1.87613753e+01  7.94542857e+01  8.91700000e+01  1.41310000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  8.95630873e-02
  1.00158254e+00  1.86769967e+00  5.50266437e+01  5.83357402e+01
  6.04001089e+01  2.39501732e+00  5.21679022e+01  1.05834639e+02
  4.88571484e+00  1.89211321e+01  2.34239785e+01]",[-1.        0.544628  0.544628]
0,1,2,3,4
-0.4711896325225098,-8379.800176116712,"(0,)","[ 1.87613753e+01  7.80100000e+01  8.69500000e+01  1.36650000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  4.97636882e-02
  7.43214395e-01  1.39625254e+00  5.19706082e+01  5.27861981e+01
  5.29577922e+01 -2.42468232e+01 -1.35491457e+01 -8.45793478e+00
  4.96625077e+00  2.74350997e+00  6.96417595e+00]",[-0.850196  1.        1.      ]
0,1,2,3,4
-0.4711896325225098,-8367.522965546072,"(0,)","[ 1.87613753e+01  7.86428571e+01  8.57200000e+01  1.37360000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  6.84990458e-02
  4.34199871e-01  1.06761160e+00  5.31500336e+01  5.00568356e+01
  5.38539827e+01 -7.68921465e+00 -6.46180486e+01 -3.15494875e+01
  4.96625077e+00  3.83331424e+00  1.02742116e+01]",[-1.         0.8235354  0.8235354]
0,1,2,3,4
-0.4711896325225098,-8370.291201886157,"(0,)","[ 1.87613753e+01  7.23571429e+01  8.66400000e+01  1.37090000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -4.19027373e-01
  2.60536641e-01  7.76424402e-01  4.24415726e+01  5.19780958e+01
  5.34533776e+01 -3.25472852e+02 -6.98180811e+01 -3.62157304e+01
  4.56742947e+01  4.58926214e+00  1.02742116e+01]",[-0.5275904  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8390.587506743821,"(0,)","[ 1.87613753e+01  7.15357143e+01  8.55500000e+01  1.29780000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -8.61744340e-01
  3.45550612e-02 -4.36957600e-02  4.13162354e+01  4.96377289e+01
  4.42369840e+01 -3.06833565e+02 -9.92075145e+01 -2.40516807e+02
  4.75704701e+01  5.78968083e+00  4.04953773e+01]",[-1.         0.8642747  0.8642747]
0,1,2,3,4
-0.4711896325225098,-8383.633705743903,"(0,)","[ 1.87613753e+01  7.13974286e+01  8.66200000e+01  1.26530000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.20981325e+00
 -5.75336989e-02 -9.45001348e-01  4.11263279e+01  5.18398052e+01
  4.09867225e+01 -2.65570524e+02 -8.04245701e+01 -2.70127551e+02
  4.86369911e+01  5.11165847e+00  4.70343346e+01]",[-0.5927581  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8375.280804225426,"(0,)","[ 1.87613753e+01  7.15142857e+01  8.50200000e+01  1.25260000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.45940783e+00
 -2.56662685e-01 -1.74169375e+00  4.13619424e+01  4.85556314e+01
  3.98044753e+01 -2.35150115e+02 -1.43057678e+02 -2.90651942e+02
  5.04062580e+01  1.36862313e+01  5.12632770e+01]",[-1.         0.6419394  0.6419394]
0,1,2,3,4
-0.4711896325225098,-8367.550620230988,"(0,)","[ 1.87613753e+01  7.16471429e+01  8.28600000e+01  1.23080000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.62772943e+00
 -5.82058185e-01 -2.51993772e+00  4.16366521e+01  4.46088688e+01
  3.78650218e+01 -1.81683665e+02 -2.06729272e+02 -2.67510855e+02
  4.02422152e+01  2.67412786e+01  5.19022810e+01]",[-1.          0.72154105  0.72154105]
0,1,2,3,4
-0.4711896325225098,-8369.171080860386,"(0,)","[ 1.87613753e+01  7.26842857e+01  8.40000000e+01  1.22040000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.65832065e+00
 -7.39424367e-01 -3.18391875e+00  4.37642227e+01  4.69626058e+01
  3.69758899e+01 -1.42308886e+02 -1.87211013e+02 -2.57366197e+02
  3.74712531e+01  2.75026303e+01  5.60465068e+01]",[-0.93305695  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8357.985914751443,"(0,)","[ 1.87613753e+01  7.32271429e+01  8.37200000e+01  1.21400000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.62008505e+00
 -8.76626653e-01 -3.71890196e+00  4.48527465e+01  4.64609770e+01
  3.64312964e+01 -1.10823467e+02 -1.74556273e+02 -2.28466145e+02
  2.83512989e+01  2.75026303e+01  5.90375856e+01]",[-0.8861177  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8306.561744662742,"(0,)","[ 1.87613753e+01  7.32157143e+01  8.56900000e+01  1.22670000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.57257756e+00
 -8.16980278e-01 -3.99435716e+00  4.48338465e+01  5.03230185e+01
  3.82968519e+01 -1.00156187e+02 -1.00884838e+02 -1.71576739e+02
  2.83512989e+01  1.18332002e+01  5.40705228e+01]",[-1.         0.7047578  0.7047578]
0,1,2,3,4
-0.4711896325225098,-8290.052568599538,"(0,)","[ 1.87613753e+01  7.42400000e+01  8.70000000e+01  1.27020000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.43572607e+00
 -6.56437046e-01 -3.81764136e+00  4.69080571e+01  5.26715537e+01
  4.41087435e+01 -6.11866824e+01 -4.68777500e+01 -1.10880529e+02
  1.43108867e+01  4.83890243e-01  2.92339376e+01]",[-0.52358663  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8278.684144302826,"(0,)","[ 1.87613753e+01  7.55700000e+01  8.83400000e+01  1.27160000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.20604783e+00
 -4.16279960e-01 -3.62451483e+00  4.94605495e+01  5.49264194e+01
  4.42834690e+01 -3.30003879e+01  1.24039826e+01 -8.42483783e+01
  2.76530771e+00  1.16795787e+01  2.10569722e+01]",[-1.         0.8151804  0.8151804]
0,1,2,3,4
-0.4711896325225098,-8280.271472784567,"(0,)","[ 1.87613753e+01  7.65657143e+01  8.85800000e+01  1.30160000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -9.32926159e-01
 -2.04233469e-01 -3.19258362e+00  5.12747943e+01  5.53208162e+01
  4.78943540e+01  1.45106241e+00  2.30451842e+01 -5.79943189e+01
  3.83548589e+00  1.16795787e+01  1.35513393e+01]",[-1.          0.78040034  0.78040034]
0,1,2,3,4
-0.4711896325225098,-8324.716486486417,"(0,)","[ 1.87613753e+01  7.65600000e+01  8.90200000e+01  1.28130000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -7.08766145e-01
 -6.73016623e-04 -2.97973057e+00  5.12638691e+01  5.60501617e+01
  4.58158843e+01  1.16082739e+01  3.50128009e+01 -5.90898651e+01
  5.86650311e+00  1.30899219e+01  1.35513393e+01]",[-1.          0.99203104  0.99203104]
0,1,2,3,4
-0.4711896325225098,-8327.213027497817,"(0,)","[ 1.87613753e+01  7.77757143e+01  8.89000000e+01  1.29500000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -4.28085038e-01
  1.49246689e-01 -2.66972058e+00  5.34469232e+01  5.57932042e+01
  4.74092538e+01  3.48804835e+01  3.08594773e+01 -5.55232395e+01
  1.16933419e+01  9.61501844e+00  1.67737768e+01]",[-0.97578424  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8318.54989089637,"(0,)","[ 1.87613753e+01  7.77128571e+01  8.90000000e+01  1.30160000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.08313971e-01
  2.72981538e-01 -2.34376151e+00  5.33191784e+01  5.59672255e+01
  4.81688487e+01  4.77186064e+01  4.13376581e+01 -4.54071291e+01
  1.29239942e+01  1.17699450e+01  1.44927112e+01]",[-0.93572676  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8335.65751520073,"(0,)","[ 1.87613753e+01  7.79985714e+01  8.90200000e+01  1.30630000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.09626913e-02
  3.68409337e-01 -2.02417807e+00  5.38379855e+01  5.60030590e+01
  4.87145363e+01  6.35182849e+01  4.16718807e+01 -3.44525466e+01
  1.85210190e+01  1.17699450e+01  1.18592667e+01]",[-0.85047305  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8332.025308868047,"(0,)","[ 1.87613753e+01  7.67671429e+01  8.88400000e+01  1.28390000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  4.55485702e-02
  4.24617336e-01 -1.92941408e+00  5.12961207e+01  5.55819326e+01
  4.63106834e+01  2.98531813e+01  6.21491554e+01 -4.40615924e+01
  3.19671887e+00  2.05745028e+01  1.66180224e+01]",[-1.         0.2984383  0.2984383]
0,1,2,3,4
-0.4711896325225098,-8353.004066857255,"(0,)","[ 1.87613753e+01  7.58785714e+01  8.90100000e+01  1.29560000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01  1.84215121e-02
  4.77377251e-01 -1.73984784e+00  4.95498469e+01  5.59058849e+01
  4.77050287e+01  8.54243348e-01  4.33421871e+01 -4.16534277e+01
  3.16255711e+00  1.40774975e+01  1.98522109e+01]",[-1.          0.84488523  0.84488523]
0,1,2,3,4
-0.4711896325225098,-8381.929001411689,"(0,)","[ 1.87613753e+01  7.50357143e+01  8.87500000e+01  1.28280000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -7.02782799e-02
  4.92532429e-01 -1.67360821e+00  4.79481349e+01  5.52681445e+01
  4.63429156e+01 -1.53505544e+01  4.89571220e+01 -4.15312668e+01
  8.13917955e+00  1.54686388e+01  1.98522109e+01]",[-0.9401533  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8386.477318951314,"(0,)","[ 1.87613753e+01  7.53642857e+01  8.99200000e+01  1.29590000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.12760701e-01
  5.92126573e-01 -1.49813719e+00  4.86179465e+01  5.75237755e+01
  4.79173574e+01 -2.00061312e+01  7.98757665e+01 -3.00230389e+01
  1.05732129e+01  2.30185491e+01  1.39780826e+01]",[-1.          0.61686563  0.61686563]
0,1,2,3,4
-0.4711896325225098,-8402.101611277354,"(0,)","[ 1.87613753e+01  7.45800000e+01  8.99100000e+01  1.26780000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.07323729e-01
  6.62610570e-01 -1.56774664e+00  4.71206915e+01  5.74981400e+01
  4.49881130e+01 -2.86038245e+01  8.07759544e+01 -4.82785036e+01
  1.21932305e+01  2.30185491e+01  2.26867817e+01]",[-1.          0.42761666  0.42761666]
0,1,2,3,4
-0.4711896325225098,-8450.730148514931,"(0,)","[ 1.87613753e+01  7.39071429e+01  8.97300000e+01  1.26610000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -3.32724122e-01
  6.95922984e-01 -1.61797916e+00  4.58670544e+01  5.70249283e+01
  4.48166510e+01 -4.63440276e+01  7.78848909e+01 -5.23798455e+01
  1.82159140e+01  2.54069088e+01  2.26867817e+01]",[-0.7786213  1.         1.       ]
0,1,2,3,4
-0.4711896325225098,-8432.247681960023,"(0,)","[ 1.87613753e+01  7.53814286e+01  9.02900000e+01  1.28560000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -3.09573727e-01
  7.58764071e-01 -1.48334105e+00  4.89457993e+01  5.81338564e+01
  4.72043381e+01 -2.36142979e+01  8.05055650e+01 -4.03842907e+01
  1.24447558e+01  2.54069088e+01  1.87260908e+01]",[-1.          0.48030323  0.48030323]
0,1,2,3,4
-0.4711896325225098,-8456.261944445794,"(0,)","[ 1.87613753e+01  7.51771429e+01  9.12800000e+01  1.28920000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -3.04204344e-01
  8.78326016e-01 -1.33223324e+00  4.85499947e+01  6.00205195e+01
  4.76370359e+01 -7.63606931e+00  1.12350143e+02 -2.28888238e+01
  6.60203756e+00  3.72583548e+01  1.01995832e+01]",[-1.         0.8654729  0.8654729]
0,1,2,3,4
-0.4711896325225098,-8487.09618203338,"(0,)","[ 1.87613753e+01  7.53942857e+01  8.99700000e+01  1.28220000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.79208909e-01
  8.57489067e-01 -1.25450224e+00  4.90034526e+01  5.65331805e+01
  4.68644465e+01 -3.60106640e+00  6.34950488e+01 -3.72042129e+01
  6.60203756e+00  2.56209272e+01  1.72382895e+01]",[-1.         0.6298045  0.6298045]
0,1,2,3,4
-0.4711896325225098,-8510.499839102453,"(0,)","[ 1.87613753e+01  7.58914286e+01  9.26100000e+01  1.30230000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -2.16785604e-01
  1.04199016e+00 -1.01896368e+00  5.00461997e+01  6.12294429e+01
  4.93066203e+01  1.58341092e+01  1.39973621e+02  4.33158702e+00
  3.52101953e+00  3.80060928e+01  2.90534656e+00]",[-0.62951577  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8447.08980762855,"(0,)","[ 1.87613753e+01  7.60514286e+01  9.21400000e+01  1.28790000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.52644431e-01
  1.13717489e+00 -9.37684595e-01  5.03839706e+01  6.00348630e+01
  4.76824209e+01  2.68252693e+01  1.40052096e+02 -1.71543940e+00
  2.37408997e-01  3.80060928e+01  5.97721570e+00]",[-1.          0.89836764  0.89836764]
0,1,2,3,4
-0.4711896325225098,-8466.031124717554,"(0,)","[ 1.87613753e+01  7.58214286e+01  9.35200000e+01  1.28860000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -1.18999417e-01
  1.30887603e+00 -8.57734490e-01  4.98823999e+01  6.22706902e+01
  4.77689419e+01  2.66547550e+01  1.66492112e+02 -6.15658398e+00
  1.86175981e+00  4.35113208e+01  9.14590431e+00]",[-0.95649123  1.          1.        ]
0,1,2,3,4
-0.4711896325225098,-8452.257601281628,"(0,)","[ 1.87613753e+01  7.57771429e+01  9.38600000e+01  1.28540000e+02
 -4.66382504e-02  5.07687330e+00  1.37794089e+01 -9.48160077e-02
  1.45560625e+00 -8.10847833e-01  4.97836843e+01  6.28010983e+01
  4.73982513e+01  2.32603824e+01  1.74299905e+02  9.13857544e+00
  5.14755854e+00  4.69185535e+01  4.63393771e+00]",[-0.6966224  1.         1.       ]
0,1,2,3,4
